,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,RAPSTAR,Polo G,1994738,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
2,MONTERO (Call Me By Your Name),Lil Nas X,1932070,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
3,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,1888371,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
4,Astronaut In The Ocean,Masked Wolf,1300962,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,Kiss Me More (feat. SZA),Doja Cat,1268755,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
6,Levitating (feat. DaBaby),Dua Lipa,1141143,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
7,Solid (feat. Drake),Young Stoner Life,1127276,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
8,deja vu,Olivia Rodrigo,1080209,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
9,Save Your Tears,The Weeknd,758168,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,drivers license,Olivia Rodrigo,754196,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
11,Leave The Door Open,Bruno Mars,728401,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
12,Heartbreak Anniversary,Giveon,718306,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
13,Hold On,Justin Bieber,712730,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
14,Calling My Phone,Lil Tjay,705859,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
15,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,702456,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
16,Up,Cardi B,694725,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
17,Mood (feat. iann dior),24kGoldn,679902,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
18,WITHOUT YOU,The Kid LAROI,662213,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
19,The Business,Ti?sto,652593,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
20,Goosebumps - Remix,Travis Scott,652030,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
21,Heat Waves,Glass Animals,599704,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
22,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,591339,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
23,WhatÅfs Next,Drake,581794,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
24,Blinding Lights,The Weeknd,581589,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,Wants and Needs (feat. Lil Baby),Drake,580392,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
26,Best Friend (feat. Doja Cat),Saweetie,554355,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
27,Ski,Young Stoner Life,487274,https://open.spotify.com/track/6755DFiZ7CWe2WMdTGW5C1
28,Anyone,Justin Bieber,487087,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
29,Someone You Loved,Lewis Capaldi,480043,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,474959,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
31,Diamonds Dancing (feat. Travis Scott),Young Stoner Life,474899,https://open.spotify.com/track/7uZqvqXzzYMKrexKxdcGmd
32,Runaway,AURORA,472360,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
33,Martin & Gina,Polo G,471679,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
34,My Head & My Heart,Ava Max,466153,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
35,ROCKSTAR (feat. Roddy Ricch),DaBaby,464778,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
36,Streets,Doja Cat,464691,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
37,Holy (feat. Chance The Rapper),Justin Bieber,459740,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
38,Good Days,SZA,450928,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
39,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,443660,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
40,telepat?a,Kali Uchis,443354,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
41,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,443124,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
42,As I Am (feat. Khalid),Justin Bieber,434738,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
43,Roses - Imanbek Remix,SAINt JHN,428918,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
44,Watermelon Sugar,Harry Styles,425439,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
45,Mr. Perfectly Fine (TaylorÅfs Version) (From The Vault),Taylor Swift,418429,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
46,Arcade,Duncan Laurence,414585,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
47,What You Know Bout Love,Pop Smoke,400880,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
48,Paradise (feat. Dermot Kennedy),MEDUZA,400304,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
49,you broke me first,Tate McRae,388189,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
50,Met Him Last Night (feat. Ariana Grande),Demi Lovato,383185,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
51,my ex's best friend (with blackbear),Machine Gun Kelly,381385,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
52,Dance Monkey,Tones And I,379955,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
53,Bang!,AJR,368060,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
54,Whoopty,CJ,364340,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
55,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,359640,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
56,Therefore I Am,Billie Eilish,353548,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
57,Circles,Post Malone,352488,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
58,We're Good,Dua Lipa,350765,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
59,Laugh Now Cry Later (feat. Lil Durk),Drake,350732,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
60,Before You Go,Lewis Capaldi,345800,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
61,Forever After All,Luke Combs,340857,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
62,Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life,338410,https://open.spotify.com/track/16eZmQoeajKH8G2nPe2chk
63,Sweater Weather,The Neighbourhood,338001,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
64,Don't Start Now,Dua Lipa,336414,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
65,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,336087,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
66,WAP (feat. Megan Thee Stallion),Cardi B,335431,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
67,Back In Blood (feat. Lil Durk),Pooh Shiesty,334383,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
68,Dreams - 2004 Remaster,Fleetwood Mac,334205,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
69,4 Da Gang (with Roddy Ricch),42 Dugg,328082,https://open.spotify.com/track/4KIkADzoVm3A10E9qyjsQ5
70,positions,Ariana Grande,327033,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
71,shots in the dark (with Trippie Redd),iann dior,323474,https://open.spotify.com/track/03m2VS3eYqKwbHvEykTYl5
72,Talking to the Moon,Bruno Mars,322381,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
73,Come & Go (with Marshmello),Juice WRLD,318509,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
74,Your Love (9PM),ATB,316286,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
75,Lonely (with benny blanco),Justin Bieber,311161,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
76,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,310765,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
77,Shallow,Lady Gaga,308988,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,Head & Heart (feat. MNEK),Joel Corry,306438,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
79,Cover Me In Sunshine,P!nk,306147,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
80,Savage Love (Laxed - Siren Beat),Jawsh 685,305959,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
81,Blueberry Faygo,Lil Mosey,304942,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
82,Spicy (feat. Post Malone),Ty Dolla $ign,304922,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
83,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,303654,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
84,Lucid Dreams,Juice WRLD,303580,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
85,GIRL LIKE ME,Black Eyed Peas,303545,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
86,Be Like That - feat. Swae Lee & Khalid,Kane Brown,301002,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
87,Wishing Well,Juice WRLD,300757,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
88,If the World Was Ending - feat. Julia Michaels,JP Saxe,295645,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
89,POPSTAR (feat. Drake),DJ Khaled,294365,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
90,Follow You,Imagine Dragons,291322,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
91,Dior,Pop Smoke,289146,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
92,The Box,Roddy Ricch,288846,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
93,Glad You Exist,Dan + Shay,288136,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
94,I'm not Pretty,JESSIA,286613,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV
95,Love Story (TaylorÅfs Version),Taylor Swift,283470,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
96,Cloud 9,Beach Bunny,281716,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
97,Came and Saw (feat. Rowdy Rebel),Young Stoner Life,281694,https://open.spotify.com/track/3GkEnNf2RWmdwkA2FfjQ3g
98,Slumber Party (feat. Princess Nokia),Ashnikko,281522,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
99,34+35,Ariana Grande,280217,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
100,Starting Over,Chris Stapleton,279887,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
101,"10,000 Hours (with Justin Bieber)",Dan + Shay,278431,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
102,Don't Stop Believin',Journey,272770,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
103,All Girls Are The Same,Juice WRLD,270670,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
104,Say You Won't Let Go,James Arthur,270532,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
105,goosebumps,Travis Scott,270350,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
106,death bed (coffee for your head),Powfu,267697,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
107,Godzilla (feat. Juice WRLD),Eminem,267653,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
108,You,Regard,266519,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
109,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,265013,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
110,Dynamite,BTS,264292,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
111,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,262225,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
112,HOLIDAY,Lil Nas X,262193,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
113,You All Over Me (feat. Maren Morris) (TaylorÅfs Version) (From The Vault),Taylor Swift,261749,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
114,Robbery,Juice WRLD,261219,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
115,Prisoner (feat. Dua Lipa),Miley Cyrus,260747,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
116,Mood Swings (feat. Lil Tjay),Pop Smoke,256911,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
117,Shy Away,Twenty One Pilots,256683,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
118,Put Your Records On,Ritt Momney,254623,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
119,Memories,Maroon 5,254473,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
120,21,Polo G,254118,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
121,Dancing In The Moonlight (feat. NEIMY),Jub?l,253181,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
122,hot girl bummer,blackbear,250758,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
123,No Role Modelz,J. Cole,250625,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
124,AP - Music from the film Boogie,Pop Smoke,250577,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI
125,D?KITI,Bad Bunny,248501,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
126,Breaking Me,Topic,248482,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
127,Hell Of A View,Eric Church,247416,https://open.spotify.com/track/1kBx9VGumfuvlfqdlAGorE
128,On Me,Lil Baby,245576,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
129,Life Is Good (feat. Drake),Future,245188,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
130,Like Gold (feat. Stephen Puth),Loud Luxury,243654,https://open.spotify.com/track/2u4wau7fhAHSCMedjS3VDY
131,JETSKI (feat. Lil Mosey & Lil Tecca),Internet Money,241841,https://open.spotify.com/track/2vl0D1b0M6UHlD1Fjh5j1m
132,Heather,Conan Gray,241806,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
133,Gone Are The Days (feat. James Gillespie),Kygo,241390,https://open.spotify.com/track/4olrSI30e4RN11Cz2SQgEv
134,bad guy,Billie Eilish,239924,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
135,Riptide,Vance Joy,239281,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
136,Pop Out (feat. Lil Tjay),Polo G,238436,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
137,Way Out (feat. Big Sean),Jack Harlow,237971,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
138,Perfect,Ed Sheeran,237892,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,Se?orita,Shawn Mendes,236630,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
140,One Too Many,Keith Urban,235348,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
141,Mr. Brightside,The Killers,235204,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
142,willow,Taylor Swift,234654,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
143,Take Me To Church,Hozier,233384,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
144,lovely (with Khalid),Billie Eilish,233250,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
145,Ophelia,The Lumineers,232314,https://open.spotify.com/track/5NORWMFC27ywGSZxi8uquP
146,Tyler Herro,Jack Harlow,231666,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
147,Richer (feat. Polo G),Rod Wave,231146,https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT
148,The Good Ones,Gabby Barrett,230886,https://open.spotify.com/track/3hLuHKzG1cmlRpq53ZVWd8
149,All of Me,John Legend,230217,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
150,Hotel California - 2013 Remaster,Eagles,229858,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
151,HIGHEST IN THE ROOM,Travis Scott,228920,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
152,Fly Away,Tones And I,228414,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
153,Beat Box 3 (feat. DaBaby),SpotemGottem,227988,https://open.spotify.com/track/6toQdWWc4noiOk3Eo5mVDS
154,Another Love,Tom Odell,227666,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
155,July,Noah Cyrus,227264,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
156,Big Gangsta,Kevin Gates,226831,https://open.spotify.com/track/03ERnTvSV5fy8WAyvA4uNP
157,Adore You,Harry Styles,226229,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
158,The Hills,The Weeknd,225224,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
159,Electric Love,B?RNS,223919,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
160,Rain On Me (with Ariana Grande),Lady Gaga,223502,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
161,SICKO MODE,Travis Scott,222859,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
162,Jocelyn Flores,XXXTENTACION,220614,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,SugarCrash!,ElyOtto,220060,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
164,The Real Slim Shady,Eminem,220040,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
165,Lemon Pepper Freestyle (feat. Rick Ross),Drake,219246,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
166,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,219046,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
167,Ride It,Regard,218769,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
168,Bohemian Rhapsody - Remastered 2011,Queen,217709,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
169,Paid the Fine (feat. Lil Baby & YTB Trench),Young Stoner Life,216466,https://open.spotify.com/track/0GqaZ1L5KAXMNngAZbGvLf
170,Wolves (feat. Post Malone),Big Sean,216362,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
171,Tennessee Whiskey,Chris Stapleton,215692,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
172,F.N,Lil Tjay,214872,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
173,Falling,Harry Styles,214557,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
174,Sweet Home Alabama,Lynyrd Skynyrd,214209,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
175,Waves of Blue,Majid Jordan,213881,https://open.spotify.com/track/5BQHyj5Pb3dUY8W6TSjeTF
176,Be Alright,Dean Lewis,213599,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
177,Chasing After You (with Maren Morris),Ryan Hurd,213412,https://open.spotify.com/track/1ZIKpMTRPqhwAoVXWY3tXI
178,Classic,MKTO,213355,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
179,Wonder,Shawn Mendes,213310,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
180,Higher Love,Kygo,213198,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
181,Beautiful Crazy,Luke Combs,212959,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
182,Just the Way You Are,Bruno Mars,212179,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
183,SO DONE,The Kid LAROI,211883,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
184,'Till I Collapse,Eminem,211254,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
185,Daddy Issues,The Neighbourhood,210768,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
186,Whipski (feat. Lil Skies & Internet Money),$NOT,210714,https://open.spotify.com/track/0a2Yk4ORO4MsGaJ4DI03qx
187,X Gon' Give It To Ya - Int'l Bonus track,DMX,210195,https://open.spotify.com/track/66orjI5vOkyxOZLHWrPklh
188,Sunday Best,Surfaces,210025,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
189,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,209634,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
190,Believer,Imagine Dragons,209111,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
191,Otra Noche Sin Ti,J Balvin,208983,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
192,This City,Sam Fischer,208935,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
193,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,208543,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
194,Shape of You,Ed Sheeran,206732,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
195,Fortunate Son,Creedence Clearwater Revival,206504,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh
196,Bandit (with YoungBoy Never Broke Again),Juice WRLD,206276,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
197,Whiskey Glasses,Morgan Wallen,206068,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
198,Afterglow,Ed Sheeran,206035,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
199,Intentions (feat. Quavo),Justin Bieber,206022,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
200,Bubblegum Bitch,MARINA,206017,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
